date,mode,ridership
2023-02-12,KTM,145695
2023-02-13,Bus,296899
2023-02-13,LRT,432204
2023-02-13,MRT,285426
2023-02-13,Monorail,57276
2023-02-13,KTM,224358
2023-02-14,Bus,310267
2023-02-14,LRT,427307
2023-02-14,MRT,260437
2023-02-14,Monorail,62170
2023-02-14,KTM,220040
2023-02-15,Bus,287350
2023-02-15,LRT,437024
2023-02-15,MRT,272196
2023-02-15,Monorail,59469
2023-02-15,KTM,217303
2023-02-16,Bus,304550
2023-02-16,LRT,445691
2023-02-16,MRT,286218
2023-02-16,Monorail,62425
2023-02-16,KTM,230914
2023-02-17,Bus,312144
2023-02-17,LRT,425243
2023-02-17,MRT,284382
2023-02-17,Monorail,59410
2023-02-17,KTM,221496
2023-02-18,Bus,221244
2023-02-18,LRT,317335
2023-02-18,MRT,196556
2023-02-18,Monorail,47945
2023-02-18,KTM,160625
2023-02-19,Bus,192397
2023-02-19,LRT,278817
2023-02-19,MRT,173814
2023-02-19,Monorail,39371
2023-02-19,KTM,124337
2023-02-20,Bus,305995
2023-02-20,LRT,439152
2023-02-20,MRT,289697
2023-02-20,Monorail,66257
2023-02-20,KTM,224188
2023-02-21,Bus,312658
2023-02-21,LRT,443039
2023-02-21,MRT,286584
2023-02-21,Monorail,59861
2023-02-21,KTM,224051
2023-02-22,Bus,287813
2023-02-22,LRT,443395
2023-02-22,MRT,284189
2023-02-22,Monorail,64920
2023-02-22,KTM,217414
2023-02-23,Bus,295141
2023-02-23,LRT,428894
2023-02-23,MRT,292071
2023-02-23,Monorail,58428
2023-02-23,KTM,232812
2023-02-24,Bus,304444
2023-02-24,LRT,438421
2023-02-24,MRT,282778
2023-02-24,Monorail,62391
2023-02-24,KTM,220104
2023-02-25,Bus,214244
2023-02-25,LRT,318954
2023-02-25,MRT,215875
2023-02-25,Monorail,43428
2023-02-25,KTM,173614
2023-02-26,Bus,193965
2023-02-26,LRT,276069
2023-02-26,MRT,172968
2023-02-26,Monorail,37610
2023-02-26,KTM,145552
2023-02-27,Bus,303355
2023-02-27,LRT,435427
2023-02-27,MRT,305496
2023-02-27,Monorail,61103
2023-02-27,KTM,214560
2023-02-28,Bus,288574
2023-02-28,LRT,441691
2023-02-28,MRT,289676
2023-02-28,Monorail,60367
2023-02-28,KTM,235714
2023-03-01,Bus,294319
2023-03-01,LRT,450104
2023-03-01,MRT,281129
2023-03-01,Monorail,59139
2023-03-01,KTM,234377
2023-03-02,Bus,286962
2023-03-02,LRT,456368
2023-03-02,MRT,281719
2023-03-02,Monorail,60772
2023-03-02,KTM,216585
2023-03-03,Bus,299887
2023-03-03,LRT,456124
2023-03-03,MRT,289394
2023-03-03,Monorail,61899
2023-03-03,KTM,218723
2023-03-04,Bus,218126
2023-03-04,LRT,297082
2023-03-04,MRT,206236
2023-03-04,Monorail,46701
2023-03-04,KTM,145133
2023-03-05,Bus,186682
2023-03-05,LRT,283192
2023-03-05,MRT,177795
2023-03-05,Monorail,38860
2023-03-05,KTM,139270
2023-03-06,Bus,306805
2023-03-06,LRT,431872
2023-03-06,MRT,277312
2023-03-06,Monorail,64060
2023-03-06,KTM,216380
2023-03-07,Bus,308153
2023-03-07,LRT,434070
2023-03-07,MRT,291466
2023-03-07,Monorail,58939
2023-03-07,KTM,225472
2023-03-08,Bus,297224
2023-03-08,LRT,427185
2023-03-08,MRT,265254
2023-03-08,Monorail,61012
2023-03-08,KTM,219955
2023-03-09,Bus,299051
2023-03-09,LRT,414627
2023-03-09,MRT,284428
2023-03-09,Monorail,63278
2023-03-09,KTM,219851
2023-03-10,Bus,311282
2023-03-10,LRT,437830
2023-03-10,MRT,301231
2023-03-10,Monorail,62595
2023-03-10,KTM,219664
2023-03-11,Bus,223206
2023-03-11,LRT,318017
2023-03-11,MRT,192717
2023-03-11,Monorail,42931
2023-03-11,KTM,152342
2023-03-12,Bus,191166
2023-03-12,LRT,275457
2023-03-12,MRT,165741
2023-03-12,Monorail,40256
2023-03-12,KTM,137071
2023-03-13,Bus,301429
2023-03-13,LRT,447683
2023-03-13,MRT,289788
2023-03-13,Monorail,60988
2023-03-13,KTM,219046
2023-03-14,Bus,290593
2023-03-14,LRT,438285
2023-03-14,MRT,294050
2023-03-14,Monorail,60540
2023-03-14,KTM,229443
2023-03-15,Bus,314191
2023-03-15,LRT,442039
2023-03-15,MRT,288256
2023-03-15,Monorail,63036
2023-03-15,KTM,224399
2023-03-16,Bus,292331
2023-03-16,LRT,438931
2023-03-16,MRT,268549
2023-03-16,Monorail,62129
2023-03-16,KTM,224622
2023-03-17,Bus,311401
2023-03-17,LRT,435521
2023-03-17,MRT,274226
2023-03-17,Monorail,61127
2023-03-17,KTM,232391
2023-03-18,Bus,210801
2023-03-18,LRT,328788
2023-03-18,MRT,205897
2023-03-18,Monorail,43680
2023-03-18,KTM,163185
2023-03-19,Bus,187690
2023-03-19,LRT,292788
2023-03-19,MRT,169957
2023-03-19,Monorail,36480
2023-03-19,KTM,149762
2023-03-20,Bus,310062
2023-03-20,LRT,440596
2023-03-20,MRT,290626
2023-03-20,Monorail,61459
2023-03-20,KTM,227840
2023-03-21,Bus,304621
2023-03-21,LRT,438336
2023-03-21,MRT,293118
2023-03-21,Monorail,64403
2023-03-21,KTM,227191
2023-03-22,Bus,308967
2023-03-22,LRT,441566
2023-03-22,MRT,290381
2023-03-22,Monorail,62761
2023-03-22,KTM,218921
2023-03-23,Bus,311065
2023-03-23,LRT,439466
2023-03-23,MRT,302847
2023-03-23,Monorail,64179
2023-03-23,KTM,227833
2023-03-24,Bus,304641
2023-03-24,LRT,435197
2023-03-24,MRT,292315
2023-03-24,Monorail,63341
2023-03-24,KTM,224007
2023-03-25,Bus,233667
2023-03-25,LRT,322017
2023-03-25,MRT,216218
2023-03-25,Monorail,43704
2023-03-25,KTM,170044
2023-03-26,Bus,188770
2023-03-26,LRT,264785
2023-03-26,MRT,183729
2023-03-26,Monorail,35461
2023-03-26,KTM,147074
2023-03-27,Bus,300810
2023-03-27,LRT,436085
2023-03-27,MRT,288975
2023-03-27,Monorail,60597
2023-03-27,KTM,220317
2023-03-28,Bus,300685
2023-03-28,LRT,435925
2023-03-28,MRT,286409
2023-03-28,Monorail,61117
2023-03-28,KTM,231243
2023-03-29,Bus,310547
2023-03-29,LRT,437872
2023-03-29,MRT,288280
2023-03-29,Monorail,60988
2023-03-29,KTM,232681
2023-03-30,Bus,308622
2023-03-30,LRT,450773
2023-03-30,MRT,292264
2023-03-30,Monorail,64381
2023-03-30,KTM,226984
2023-03-31,Bus,294135
2023-03-31,LRT,440156
2023-03-31,MRT,283367
2023-03-31,Monorail,64380
2023-03-31,KTM,221999
2023-04-01,Bus,213737
2023-04-01,LRT,288503
2023-04-01,MRT,220803
2023-04-01,Monorail,48885
2023-04-01,KTM,155733
2023-04-02,Bus,184413
2023-04-02,LRT,277759
2023-04-02,MRT,171893
2023-04-02,Monorail,36904
2023-04-02,KTM,136625
2023-04-03,Bus,291157
2023-04-03,LRT,432161
2023-04-03,MRT,283905
2023-04-03,Monorail,65057
2023-04-03,KTM,225081
2023-04-04,Bus,282536
2023-04-04,LRT,432104
2023-04-04,MRT,285382
2023-04-04,Monorail,65061
2023-04-04,KTM,217880
2023-04-05,Bus,305568
2023-04-05,LRT,444814
2023-04-05,MRT,281823
2023-04-05,Monorail,61521
2023-04-05,KTM,223801
2023-04-06,Bus,307240
2023-04-06,LRT,433534
2023-04-06,MRT,306948
2023-04-06,Monorail,62913
2023-04-06,KTM,216249
2023-04-07,Bus,316838
2023-04-07,LRT,453340
2023-04-07,MRT,286542
2023-04-07,Monorail,64424
2023-04-07,KTM,224731
2023-04-08,Bus,222938
2023-04-08,LRT,310851
2023-04-08,MRT,199010
2023-04-08,Monorail,44538
2023-04-08,KTM,158535
2023-04-09,Bus,183230
2023-04-09,LRT,241944
2023-04-09,MRT,175271
2023-04-09,Monorail,38194
2023-04-09,KTM,138608
2023-04-10,Bus,301813
2023-04-10,LRT,437481
2023-04-10,MRT,289032
2023-04-10,Monorail,60821
2023-04-10,KTM,221461
2023-04-11,Bus,306659
2023-04-11,LRT,430014
2023-04-11,MRT,283344
2023-04-11,Monorail,57454
2023-04-11,KTM,227512
2023-04-12,Bus,295735
2023-04-12,LRT,441923
2023-04-12,MRT,281543
2023-04-12,Monorail,62204
2023-04-12,KTM,221799
2023-04-13,Bus,303783
2023-04-13,LRT,432300
2023-04-13,MRT,281541
2023-04-13,Monorail,60693
2023-04-13,KTM,232760
2023-04-14,Bus,307424
2023-04-14,LRT,442243
2023-04-14,MRT,295588
2023-04-14,Monorail,59990
2023-04-14,KTM,219536
2023-04-15,Bus,218141
2023-04-15,LRT,310578
2023-04-15,MRT,213696
2023-04-15,Monorail,45532
2023-04-15,KTM,157014
2023-04-16,Bus,182095
2023-04-16,LRT,254167
2023-04-16,MRT,175072
2023-04-16,Monorail,35675
2023-04-16,KTM,128581
2023-04-17,Bus,300686
2023-04-17,LRT,451440
2023-04-17,MRT,294017
2023-04-17,Monorail,63684
2023-04-17,KTM,228194
2023-04-18,Bus,315963
2023-04-18,LRT,442114
2023-04-18,MRT,281697
2023-04-18,Monorail,63062
2023-04-18,KTM,219572
2023-04-19,Bus,297802
2023-04-19,LRT,434092
2023-04-19,MRT,282524
2023-04-19,Monorail,61345
2023-04-19,KTM,214981
2023-04-20,Bus,304402
2023-04-20,LRT,424429
2023-04-20,MRT,279878
2023-04-20,Monorail,62007
2023-04-20,KTM,218369
2023-04-21,Bus,307566
2023-04-21,LRT,454068
2023-04-21,MRT,275441
2023-04-21,Monorail,59814
2023-04-21,KTM,216803
2023-04-22,Bus,218608
2023-04-22,LRT,303081
2023-04-22,MRT,204120
2023-04-22,Monorail,46204
2023-04-22,KTM,156200
2023-04-23,Bus,191679
2023-04-23,LRT,271949
2023-04-23,MRT,185982
2023-04-23,Monorail,38894
2023-04-23,KTM,145282
2023-04-24,Bus,292367
2023-04-24,LRT,421976
2023-04-24,MRT,287889
2023-04-24,Monorail,62656
2023-04-24,KTM,220266
2023-04-25,Bus,306238
2023-04-25,LRT,437610
2023-04-25,MRT,286946
2023-04-25,Monorail,63126
2023-04-25,KTM,212454
2023-04-26,Bus,302733
2023-04-26,LRT,429836
2023-04-26,MRT,281720
2023-04-26,Monorail,60897
2023-04-26,KTM,230707
2023-04-27,Bus,313405
2023-04-27,LRT,434404
2023-04-27,MRT,299628
2023-04-27,Monorail,59188
2023-04-27,KTM,226144
2023-04-28,Bus,292339
2023-04-28,LRT,438162
2023-04-28,MRT,282244
2023-04-28,Monorail,64017
2023-04-28,KTM,229944
2023-04-29,Bus,221378
2023-04-29,LRT,316398
2023-04-29,MRT,208485
2023-04-29,Monorail,46091
2023-04-29,KTM,161460
2023-04-30,Bus,194075
2023-04-30,LRT,263656
2023-04-30,MRT,183723
2023-04-30,Monorail,37488
2023-04-30,KTM,134922
2023-05-01,Bus,248719
2023-05-01,LRT,359013
2023-05-01,MRT,236823
2023-05-01,Monorail,51250
2023-05-01,KTM,188648
2023-05-02,Bus,249090
2023-05-02,LRT,367215
2023-05-02,MRT,238626
2023-05-02,Monorail,52606
2023-05-02,KTM,184855
2023-05-03,Bus,244818
2023-05-03,LRT,344324
2023-05-03,MRT,237536
2023-05-03,Monorail,52412
2023-05-03,KTM,178478
2023-05-04,Bus,302803
2023-05-04,LRT,440666
2023-05-04,MRT,291825
2023-05-04,Monorail,60592
2023-05-04,KTM,215819
2023-05-05,Bus,292475
2023-05-05,LRT,427236
2023-05-05,MRT,288176
2023-05-05,Monorail,58786
2023-05-05,KTM,212220
2023-05-06,Bus,200847
2023-05-06,LRT,302160
2023-05-06,MRT,220647
2023-05-06,Monorail,41844
2023-05-06,KTM,175284
2023-05-07,Bus,193657
2023-05-07,LRT,273953
2023-05-07,MRT,176779
2023-05-07,Monorail,37632
2023-05-07,KTM,132910
2023-05-08,Bus,300530
2023-05-08,LRT,425379
2023-05-08,MRT,270738
2023-05-08,Monorail,64523
2023-05-08,KTM,228052
2023-05-09,Bus,298752
2023-05-09,LRT,425909
2023-05-09,MRT,291763
2023-05-09,Monorail,60244
2023-05-09,KTM,221151
2023-05-10,Bus,294136
2023-05-10,LRT,442148
2023-05-10,MRT,291280
2023-05-10,Monorail,60494
2023-05-10,KTM,210193
2023-05-11,Bus,294874
2023-05-11,LRT,440510
2023-05-11,MRT,287094
2023-05-11,Monorail,60446
2023-05-11,KTM,218872
2023-05-12,Bus,301707
2023-05-12,LRT,409183
2023-05-12,MRT,284351
2023-05-12,Monorail,60604
2023-05-12,KTM,217667
2023-05-13,Bus,209947
2023-05-13,LRT,299339
2023-05-13,MRT,190372
2023-05-13,Monorail,44353
2023-05-13,KTM,160509
2023-05-14,Bus,188020
2023-05-14,LRT,282986
2023-05-14,MRT,162181
2023-05-14,Monorail,35709
2023-05-14,KTM,139782
2023-05-15,Bus,306480
2023-05-15,LRT,432816
2023-05-15,MRT,303219
2023-05-15,Monorail,63726
2023-05-15,KTM,218351
2023-05-16,Bus,298988
2023-05-16,LRT,452921
2023-05-16,MRT,282917
2023-05-16,Monorail,61318
2023-05-16,KTM,210197
2023-05-17,Bus,302258
2023-05-17,LRT,451917
2023-05-17,MRT,292866
2023-05-17,Monorail,66423
2023-05-17,KTM,215704
2023-05-18,Bus,305725
2023-05-18,LRT,440364
2023-05-18,MRT,269885
2023-05-18,Monorail,59289
2023-05-18,KTM,211065
2023-05-19,Bus,299502
2023-05-19,LRT,422703
2023-05-19,MRT,278137
2023-05-19,Monorail,64665
2023-05-19,KTM,217068
2023-05-20,Bus,217355
2023-05-20,LRT,315543
2023-05-20,MRT,210106
2023-05-20,Monorail,47030
2023-05-20,KTM,159543
2023-05-21,Bus,189420
2023-05-21,LRT,257958
2023-05-21,MRT,175356
2023-05-21,Monorail,37351
2023-05-21,KTM,132574
2023-05-22,Bus,311053
2023-05-22,LRT,444983
2023-05-22,MRT,293005
2023-05-22,Monorail,60754
2023-05-22,KTM,211744
2023-05-23,Bus,289082
2023-05-23,LRT,436862
2023-05-23,MRT,286591
2023-05-23,Monorail,59713
2023-05-23,KTM,219789
2023-05-24,Bus,295496
2023-05-24,LRT,431686
2023-05-24,MRT,280661
2023-05-24,Monorail,59721
2023-05-24,KTM,218836
2023-05-25,Bus,304499
2023-05-25,LRT,447154
2023-05-25,MRT,282757
2023-05-25,Monorail,61478
2023-05-25,KTM,220811
2023-05-26,Bus,297722
2023-05-26,LRT,448992
2023-05-26,MRT,273278
2023-05-26,Monorail,61504
2023-05-26,KTM,217684
2023-05-27,Bus,221554
2023-05-27,LRT,307483
2023-05-27,MRT,218614
2023-05-27,Monorail,41118
2023-05-27,KTM,160362
2023-05-28,Bus,184375
2023-05-28,LRT,272722
2023-05-28,MRT,188289
2023-05-28,Monorail,42559
2023-05-28,KTM,134588
2023-05-29,Bus,298042
2023-05-29,LRT,433145
2023-05-29,MRT,278488
2023-05-29,Monorail,60908
2023-05-29,KTM,218741
2023-05-30,Bus,301277
2023-05-30,LRT,440275
2023-05-30,MRT,277655
2023-05-30,Monorail,61524
2023-05-30,KTM,215730
2023-05-31,Bus,304345
2023-05-31,LRT,431879
2023-05-31,MRT,283078
2023-05-31,Monorail,60157
2023-05-31,KTM,222575
2023-06-01,Bus,295640
2023-06-01,LRT,431048
2023-06-01,MRT,288414
2023-06-01,Monorail,60675
2023-06-01,KTM,218875
2023-06-02,Bus,300900
2023-06-02,LRT,431549
2023-06-02,MRT,284041
2023-06-02,Monorail,60479
2023-06-02,KTM,219786
2023-06-03,Bus,213927
2023-06-03,LRT,331184
2023-06-03,MRT,213815
2023-06-03,Monorail,44028
2023-06-03,KTM,169422
2023-06-04,Bus,196215
2023-06-04,LRT,248327
2023-06-04,MRT,176947
2023-06-04,Monorail,37877
2023-06-04,KTM,136510
2023-06-05,Bus,319194
2023-06-05,LRT,429264
2023-06-05,MRT,284779
2023-06-05,Monorail,62688
2023-06-05,KTM,224774
2023-06-06,Bus,286646
2023-06-06,LRT,442756
2023-06-06,MRT,301658
2023-06-06,Monorail,61541
2023-06-06,KTM,228531
2023-06-07,Bus,302906
2023-06-07,LRT,418554
2023-06-07,MRT,281838
2023-06-07,Monorail,62451
2023-06-07,KTM,229829
2023-06-08,Bus,301415
2023-06-08,LRT,431012
2023-06-08,MRT,294821
2023-06-08,Monorail,61038
2023-06-08,KTM,222714
2023-06-09,Bus,297211
2023-06-09,LRT,423277
2023-06-09,MRT,298707
2023-06-09,Monorail,61487
2023-06-09,KTM,208018
2023-06-10,Bus,214357
2023-06-10,LRT,307608
2023-06-10,MRT,205122
2023-06-10,Monorail,43460
2023-06-10,KTM,160474
2023-06-11,Bus,188496
2023-06-11,LRT,250386
2023-06-11,MRT,159618
2023-06-11,Monorail,39771
2023-06-11,KTM,126720
2023-06-12,Bus,302085
2023-06-12,LRT,420079
2023-06-12,MRT,280706
2023-06-12,Monorail,61600
2023-06-12,KTM,211024
2023-06-13,Bus,297109
2023-06-13,LRT,420854
2023-06-13,MRT,281576
2023-06-13,Monorail,60640
2023-06-13,KTM,232335
2023-06-14,Bus,300950
2023-06-14,LRT,423186
2023-06-14,MRT,283482
2023-06-14,Monorail,60559
2023-06-14,KTM,236620
2023-06-15,Bus,293184
2023-06-15,LRT,418294
2023-06-15,MRT,277892
2023-06-15,Monorail,60690
2023-06-15,KTM,214677
2023-06-16,Bus,302845
2023-06-16,LRT,429074
2023-06-16,MRT,287575
2023-06-16,Monorail,60939
2023-06-16,KTM,211413
2023-06-17,Bus,215612
2023-06-17,LRT,304738
2023-06-17,MRT,213450
2023-06-17,Monorail,43707
2023-06-17,KTM,166776
2023-06-18,Bus,195621
2023-06-18,LRT,270475
2023-06-18,MRT,186521
2023-06-18,Monorail,36627
2023-06-18,KTM,130795
2023-06-19,Bus,290904
2023-06-19,LRT,416794
2023-06-19,MRT,281589
2023-06-19,Monorail,62301
2023-06-19,KTM,221161
2023-06-20,Bus,289422
2023-06-20,LRT,419087
2023-06-20,MRT,275872
2023-06-20,Monorail,62400
2023-06-20,KTM,212713
2023-06-21,Bus,292571
2023-06-21,LRT,428748
2023-06-21,MRT,286847
2023-06-21,Monorail,64240
2023-06-21,KTM,219103
2023-06-22,Bus,298902
2023-06-22,LRT,444082
2023-06-22,MRT,294886
2023-06-22,Monorail,59561
2023-06-22,KTM,209809
2023-06-23,Bus,292858
2023-06-23,LRT,433804
2023-06-23,MRT,281486
2023-06-23,Monorail,62013
2023-06-23,KTM,225447
2023-06-24,Bus,222081
2023-06-24,LRT,306265
2023-06-24,MRT,208980
2023-06-24,Monorail,39973
2023-06-24,KTM,168043
2023-06-25,Bus,169053
2023-06-25,LRT,271718
2023-06-25,MRT,173032
2023-06-25,Monorail,39229
2023-06-25,KTM,140120
2023-06-26,Bus,304896
2023-06-26,LRT,408163
2023-06-26,MRT,280663
2023-06-26,Monorail,57799
2023-06-26,KTM,215449
2023-06-27,Bus,300061
2023-06-27,LRT,433458
2023-06-27,MRT,292206
2023-06-27,Monorail,58696
2023-06-27,KTM,219800
2023-06-28,Bus,295524
2023-06-28,LRT,420466
2023-06-28,MRT,281250
2023-06-28,Monorail,61238
2023-06-28,KTM,217981
2023-06-29,Bus,292814
2023-06-29,LRT,415093
2023-06-29,MRT,284702
2023-06-29,Monorail,59353
2023-06-29,KTM,231519
2023-06-30,Bus,297846
2023-06-30,LRT,424607
2023-06-30,MRT,286097
2023-06-30,Monorail,59062
2023-06-30,KTM,209296
2023-07-01,Bus,198899
2023-07-01,LRT,298769
2023-07-01,MRT,207026
2023-07-01,Monorail,42745
2023-07-01,KTM,164005
2023-07-02,Bus,185385
2023-07-02,LRT,278009
2023-07-02,MRT,181647
2023-07-02,Monorail,39029
2023-07-02,KTM,139459
2023-07-03,Bus,286014
2023-07-03,LRT,439840
2023-07-03,MRT,276934
2023-07-03,Monorail,58812
2023-07-03,KTM,212750
2023-07-04,Bus,295821
2023-07-04,LRT,424794
2023-07-04,MRT,281644
2023-07-04,Monorail,60500
2023-07-04,KTM,231769
2023-07-05,Bus,295285
2023-07-05,LRT,423571
2023-07-05,MRT,284077
2023-07-05,Monorail,59842
2023-07-05,KTM,236380
2023-07-06,Bus,296369
2023-07-06,LRT,424138
2023-07-06,MRT,285071
2023-07-06,Monorail,62155
2023-07-06,KTM,221864
2023-07-07,Bus,294446
2023-07-07,LRT,438238
2023-07-07,MRT,279083
2023-07-07,Monorail,62184
2023-07-07,KTM,220845
2023-07-08,Bus,210601
2023-07-08,LRT,306793
2023-07-08,MRT,208192
2023-07-08,Monorail,39985
2023-07-08,KTM,153264
2023-07-09,Bus,180541
2023-07-09,LRT,263177
2023-07-09,MRT,181890
2023-07-09,Monorail,39536
2023-07-09,KTM,128690
2023-07-10,Bus,310038
2023-07-10,LRT,434976
2023-07-10,MRT,290377
2023-07-10,Monorail,59265
2023-07-10,KTM,214775
2023-07-11,Bus,305770
2023-07-11,LRT,421907
2023-07-11,MRT,295882
2023-07-11,Monorail,60892
2023-07-11,KTM,209247
2023-07-12,Bus,296004
2023-07-12,LRT,438612
2023-07-12,MRT,272525
2023-07-12,Monorail,58576
2023-07-12,KTM,225060
2023-07-13,Bus,301124
2023-07-13,LRT,426945
2023-07-13,MRT,274355
2023-07-13,Monorail,61106
2023-07-13,KTM,215216
2023-07-14,Bus,288851
2023-07-14,LRT,425997
2023-07-14,MRT,282791
2023-07-14,Monorail,65333
2023-07-14,KTM,213445
2023-07-15,Bus,220209
2023-07-15,LRT,303327
2023-07-15,MRT,204336
2023-07-15,Monorail,43688
2023-07-15,KTM,151591
2023-07-16,Bus,180053
2023-07-16,LRT,274209
2023-07-16,MRT,172878
2023-07-16,Monorail,36495
2023-07-16,KTM,138714
2023-07-17,Bus,303013
2023-07-17,LRT,415193
2023-07-17,MRT,276727
2023-07-17,Monorail,59833
2023-07-17,KTM,208102
2023-07-18,Bus,298974
2023-07-18,LRT,435258
2023-07-18,MRT,282535
2023-07-18,Monorail,57397
2023-07-18,KTM,213012
2023-07-19,Bus,310827
2023-07-19,LRT,423250
2023-07-19,MRT,284968
2023-07-19,Monorail,63064
2023-07-19,KTM,210635
2023-07-20,Bus,289450
2023-07-20,LRT,422539
2023-07-20,MRT,271743
2023-07-20,Monorail,60825
2023-07-20,KTM,224756
2023-07-21,Bus,289867
2023-07-21,LRT,432677
2023-07-21,MRT,300605
2023-07-21,Monorail,58146
2023-07-21,KTM,216096
2023-07-22,Bus,224959
2023-07-22,LRT,302482
2023-07-22,MRT,203820
2023-07-22,Monorail,41340
2023-07-22,KTM,149006
2023-07-23,Bus,186933
2023-07-23,LRT,274856
2023-07-23,MRT,185289
2023-07-23,Monorail,37320
2023-07-23,KTM,125811
2023-07-24,Bus,290286
2023-07-24,LRT,433654
2023-07-24,MRT,277109
2023-07-24,Monorail,61941
2023-07-24,KTM,213067
2023-07-25,Bus,288002
2023-07-25,LRT,421359
2023-07-25,MRT,289478
2023-07-25,Monorail,57857
2023-07-25,KTM,217205
2023-07-26,Bus,300509
2023-07-26,LRT,431330
2023-07-26,MRT,281710
2023-07-26,Monorail,62250
2023-07-26,KTM,224602
2023-07-27,Bus,295128
2023-07-27,LRT,419098
2023-07-27,MRT,288973
2023-07-27,Monorail,59879
2023-07-27,KTM,215796
2023-07-28,Bus,292931
2023-07-28,LRT,422396
2023-07-28,MRT,279438
2023-07-28,Monorail,58222
2023-07-28,KTM,214667
2023-07-29,Bus,215637
2023-07-29,LRT,326526
2023-07-29,MRT,219671
2023-07-29,Monorail,42299
2023-07-29,KTM,159956
2023-07-30,Bus,173179
2023-07-30,LRT,263128
2023-07-30,MRT,162099
2023-07-30,Monorail,40606
2023-07-30,KTM,130213
2023-07-31,Bus,304196
2023-07-31,LRT,436303
2023-07-31,MRT,287816
2023-07-31,Monorail,57267
2023-07-31,KTM,226094
2023-08-01,Bus,293251
2023-08-01,LRT,433317
2023-08-01,MRT,284469
2023-08-01,Monorail,58982
2023-08-01,KTM,213484
2023-08-02,Bus,303305
2023-08-02,LRT,436063
2023-08-02,MRT,274750
2023-08-02,Monorail,62247
2023-08-02,KTM,217104
2023-08-03,Bus,288641
2023-08-03,LRT,428372
2023-08-03,MRT,298863
2023-08-03,Monorail,60792
2023-08-03,KTM,223673
2023-08-04,Bus,302222
2023-08-04,LRT,419995
2023-08-04,MRT,300297
2023-08-04,Monorail,58809
2023-08-04,KTM,223346
2023-08-05,Bus,218586
2023-08-05,LRT,304561
2023-08-05,MRT,188278
2023-08-05,Monorail,45321
2023-08-05,KTM,157025
2023-08-06,Bus,174580
2023-08-06,LRT,263254
2023-08-06,MRT,177249
2023-08-06,Monorail,39369
2023-08-06,KTM,131661
2023-08-07,Bus,294550
2023-08-07,LRT,415763
2023-08-07,MRT,287731
2023-08-07,Monorail,60943
2023-08-07,KTM,218240
2023-08-08,Bus,292937
2023-08-08,LRT,437098
2023-08-08,MRT,284966
2023-08-08,Monorail,59085
2023-08-08,KTM,217823
2023-08-09,Bus,284059
2023-08-09,LRT,427646
2023-08-09,MRT,294633
2023-08-09,Monorail,59369
2023-08-09,KTM,221097
2023-08-10,Bus,291746
2023-08-10,LRT,426253
2023-08-10,MRT,292768
2023-08-10,Monorail,60801
2023-08-10,KTM,210181
2023-08-11,Bus,306584
2023-08-11,LRT,438483
2023-08-11,MRT,287659
2023-08-11,Monorail,57672
2023-08-11,KTM,229025
2023-08-12,Bus,214139
2023-08-12,LRT,293532
2023-08-12,MRT,218530
2023-08-12,Monorail,45944
2023-08-12,KTM,168908
2023-08-13,Bus,183204
2023-08-13,LRT,264318
2023-08-13,MRT,186019
2023-08-13,Monorail,40639
2023-08-13,KTM,125740
2023-08-14,Bus,299169
2023-08-14,LRT,418430
2023-08-14,MRT,279507
2023-08-14,Monorail,59724
2023-08-14,KTM,215869
2023-08-15,Bus,295227
2023-08-15,LRT,433051
2023-08-15,MRT,278668
2023-08-15,Monorail,60865
2023-08-15,KTM,208001
2023-08-16,Bus,291315
2023-08-16,LRT,428301
2023-08-16,MRT,289334
2023-08-16,Monorail,62469
2023-08-16,KTM,224605
2023-08-17,Bus,295618
2023-08-17,LRT,420092
2023-08-17,MRT,277787
2023-08-17,Monorail,63957
2023-08-17,KTM,218796
2023-08-18,Bus,287335
2023-08-18,LRT,445286
2023-08-18,MRT,276880
2023-08-18,Monorail,63167
2023-08-18,KTM,220692
2023-08-19,Bus,204951
2023-08-19,LRT,324604
2023-08-19,MRT,202417
2023-08-19,Monorail,39901
2023-08-19,KTM,153158
2023-08-20,Bus,170800
2023-08-20,LRT,261653
2023-08-20,MRT,178470
2023-08-20,Monorail,36651
2023-08-20,KTM,132799
2023-08-21,Bus,291282
2023-08-21,LRT,430767
2023-08-21,MRT,280036
2023-08-21,Monorail,61072
2023-08-21,KTM,219516
2023-08-22,Bus,286963
2023-08-22,LRT,425744
2023-08-22,MRT,267069
2023-08-22,Monorail,59122
2023-08-22,KTM,221468
2023-08-23,Bus,292417
2023-08-23,LRT,438099
2023-08-23,MRT,296577
2023-08-23,Monorail,63552
2023-08-23,KTM,228772
2023-08-24,Bus,289333
2023-08-24,LRT,402872
2023-08-24,MRT,276539
2023-08-24,Monorail,63243
2023-08-24,KTM,208566
2023-08-25,Bus,307903
2023-08-25,LRT,423746
2023-08-25,MRT,298387
2023-08-25,Monorail,58466
2023-08-25,KTM,215884
2023-08-26,Bus,201895
2023-08-26,LRT,301399
2023-08-26,MRT,203713
2023-08-26,Monorail,42919
2023-08-26,KTM,157307
2023-08-27,Bus,182434
2023-08-27,LRT,241228
2023-08-27,MRT,187297
2023-08-27,Monorail,35764
2023-08-27,KTM,135034
2023-08-28,Bus,287214
2023-08-28,LRT,419883
2023-08-28,MRT,286101
2023-08-28,Monorail,59654
